thermal_source_id,mgrs_tile,last_seen,sentinel_id,sensing_time,scene_date,cloud_cover,date_difference_days,status,file_path,file_size_kb,evidence_available,evidence_quality,satellite_image_path
77,T44PLU,2026-06-18,S2A_MSIL2A_20260625T050241_N0512_R119_T44PLU_20260625T100609,2026-06-25 05:02:41.024,2026-06-25,12.12,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260625T050241_N0512_R119_T44PLU_20260625T100609.jpg,29.23,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260625T050241_N0512_R119_T44PLU_20260625T100609.jpg
78,T44PLU,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146,2026-06-01 05:06:49.024,2026-06-01,14.27,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg,9.04,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg
80,T44PLU,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146,2026-06-01 05:06:49.024,2026-06-01,14.27,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg,9.04,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg
81,T44PLU,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146,2026-06-01 05:06:49.024,2026-06-01,14.27,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg,9.04,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg
82,T44PLU,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146,2026-06-01 05:06:49.024,2026-06-01,14.27,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg,9.04,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44PLU_20260601T085146.jpg
83,T43PDR,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43PDR_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,24.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PDR_20260601T102012.jpg,24.49,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PDR_20260601T102012.jpg
84,T43PFR,2026-06-01,S2B_MSIL2A_20260604T051649_N0512_R062_T43PFR_20260604T090429,2026-06-04 05:16:49.024,2026-06-04,16.65,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260604T051649_N0512_R062_T43PFR_20260604T090429.jpg,35.85,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260604T051649_N0512_R062_T43PFR_20260604T090429.jpg
85,T43PER,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43PER_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,10.45,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PER_20260601T102012.jpg,37.29,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PER_20260601T102012.jpg
86,T44PLA,2026-06-01,S2C_MSIL2A_20260603T045701_N0512_R119_T44PLA_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,12.43,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44PLA_20260603T100112.jpg,26.08,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44PLA_20260603T100112.jpg
87,T43PDR,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43PDR_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,24.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PDR_20260601T102012.jpg,24.49,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PDR_20260601T102012.jpg
88,T43PFS,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43PFS_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,21.81,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PFS_20260601T102012.jpg,41.25,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PFS_20260601T102012.jpg
89,T43PFS,2026-08-28,S2B_MSIL2A_20260714T051649_N0512_R062_T43PFS_20260714T090403,2026-07-14 05:16:49.024,2026-07-14,18.57,45.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PFS_20260714T090403.jpg,32.07,True,WEAK,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PFS_20260714T090403.jpg
91,T44PKC,2026-06-01,S2C_MSIL2A_20260606T050651_N0512_R019_T44PKC_20260606T100020,2026-06-06 05:06:51.024,2026-06-06,13.73,5.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44PKC_20260606T100020.jpg,27.43,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44PKC_20260606T100020.jpg
92,T43PGT,2026-06-01,S2C_MSIL2A_20260606T050651_N0512_R019_T43PGT_20260606T100020,2026-06-06 05:06:51.024,2026-06-06,21.33,5.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T43PGT_20260606T100020.jpg,16.06,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T43PGT_20260606T100020.jpg
93,T43PHT,2026-06-01,S2C_MSIL2A_20260606T050651_N0512_R019_T43PHT_20260606T100020,2026-06-06 05:06:51.024,2026-06-06,13.48,5.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T43PHT_20260606T100020.jpg,29.47,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T43PHT_20260606T100020.jpg
94,T43PET,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43PET_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,23.37,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PET_20260601T102012.jpg,41.49,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43PET_20260601T102012.jpg
101,T44QKD,2026-06-01,S2C_MSIL2A_20260606T050651_N0512_R019_T44QKD_20260606T100020,2026-06-06 05:06:51.024,2026-06-06,4.44,5.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKD_20260606T100020.jpg,31.88,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKD_20260606T100020.jpg
102,T44QND,2026-06-01,S2C_MSIL2A_20260603T045701_N0512_R119_T44QND_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,26.5,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QND_20260603T100112.jpg,41.82,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QND_20260603T100112.jpg
105,T43QCU,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,21.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053.jpg,35.26,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053.jpg
106,T43QDU,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QDU_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,24.42,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDU_20260602T102053.jpg,33.1,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDU_20260602T102053.jpg
107,T43QCU,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,21.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053.jpg,35.26,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCU_20260602T102053.jpg
108,T43QEU,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43QEU_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,9.29,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QEU_20260601T102012.jpg,29.12,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QEU_20260601T102012.jpg
109,T43QFU,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43QFU_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,0.77,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QFU_20260601T102012.jpg,26.57,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QFU_20260601T102012.jpg
110,T44QKD,2026-06-01,S2C_MSIL2A_20260606T050651_N0512_R019_T44QKD_20260606T100020,2026-06-06 05:06:51.024,2026-06-06,4.44,5.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKD_20260606T100020.jpg,31.88,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260606T050651_N0512_R019_T44QKD_20260606T100020.jpg
111,T43QCV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,16.61,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,36.47,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg
112,T43QCV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,16.61,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,36.47,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg
113,T43QCV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,16.61,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,36.47,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg
114,T43QCV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,16.61,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,36.47,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg
115,T43QDV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,1.79,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053.jpg,30.32,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053.jpg
116,T43QCV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,16.61,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,36.47,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg
117,T44QKE,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QKE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,11.84,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKE_20260601T085256.jpg,34.85,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKE_20260601T085256.jpg
119,T44QLE,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,23.75,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg,33.5,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg
121,T44QLE,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,23.75,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg,33.5,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg
122,T43QDV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,1.79,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053.jpg,30.32,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053.jpg
123,T43QDV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,1.79,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053.jpg,30.32,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDV_20260602T102053.jpg
124,T44QLE,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,23.75,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg,33.5,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg
125,T44QLE,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,23.75,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg,33.5,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg
127,T44QKE,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QKE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,11.84,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKE_20260601T085256.jpg,34.85,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKE_20260601T085256.jpg
128,T43QGV,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43QGV_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,1.16,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QGV_20260601T102012.jpg,28.13,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QGV_20260601T102012.jpg
129,T43QCV,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,16.61,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg,36.47,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCV_20260602T102053.jpg
130,T43QFV,2026-06-01,S2A_MSIL2A_20260601T052241_N0512_R062_T43QFV_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,5.33,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QFV_20260601T102012.jpg,24.03,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QFV_20260601T102012.jpg
131,T44QLE,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,23.75,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg,33.5,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg
132,T44QLE,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,23.75,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg,33.5,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLE_20260601T085256.jpg
133,T43QCA,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCA_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,12.78,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCA_20260602T102053.jpg,40.23,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCA_20260602T102053.jpg
134,T43QCA,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QCA_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,12.78,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCA_20260602T102053.jpg,40.23,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QCA_20260602T102053.jpg
135,T44QLF,2026-06-16,S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816,2026-06-16 05:06:51.025,2026-06-16,9.21,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg,32.1,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260616T050651_N0512_R019_T44QLF_20260616T100816.jpg
136,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
137,T44QLF,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
138,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
139,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
140,T43QBA,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QBA_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,26.68,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QBA_20260602T102053.jpg,11.14,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QBA_20260602T102053.jpg
141,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
142,T43QHA,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T43QHA_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.8,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43QHA_20260601T085256.jpg,28.58,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43QHA_20260601T085256.jpg
143,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
144,T44QKF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QKF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.52,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKF_20260601T085256.jpg,34.95,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKF_20260601T085256.jpg
145,T43QBA,2026-06-01,S2C_MSIL2A_20260602T052641_N0512_R105_T43QBA_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,26.68,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QBA_20260602T102053.jpg,11.14,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QBA_20260602T102053.jpg
146,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
147,T44QLF,2026-06-10,S2B_MSIL2A_20260611T050649_N0512_R019_T44QLF_20260611T085745,2026-06-11 05:06:49.024,2026-06-11,12.96,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QLF_20260611T085745.jpg,33.22,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QLF_20260611T085745.jpg
149,T43QHA,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T43QHA_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.8,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43QHA_20260601T085256.jpg,28.58,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43QHA_20260601T085256.jpg
150,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
151,T44QLF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,27.78,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg,34.86,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLF_20260601T085256.jpg
152,T44QKF,2026-06-01,S2B_MSIL2A_20260601T050649_N0512_R019_T44QKF_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.52,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKF_20260601T085256.jpg,34.95,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKF_20260601T085256.jpg
153,T44QLF,2026-06-12,S2B_MSIL2A_20260611T050649_N0512_R019_T44QLF_20260611T085745,2026-06-11 05:06:49.024,2026-06-11,12.96,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QLF_20260611T085745.jpg,33.22,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QLF_20260611T085745.jpg
